FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2016-17,LT_Agriculture,256,DPDC / TSP + OTSP,,128.0,128.0,128.0,DPDC / TSP + OTSP | 128 | 128 | 128 | 128 | 121 | 143 | 130 | 129
2016-17,LT_Agriculture,256,Rural Electrification,,,1.0,,Rural Electrification | 1
2016-17,LT_Agriculture,256,Backlog Removal scheme,,259.0,260.0,58.0,Backlog Removal scheme | 259 | 260 | 58 | 6 | 1
2016-17,LT_Agriculture,256,Ag Special Package for Vidarbha /Marathwada & Maharashtra,,916.0,864.0,194.0,Ag Special Package for Vidarbha /Marathwada & Maharashtra | 916 | 864 | 194 | 22
2016-17,LT_Agriculture,256,Single Phasing,,,3.0,,Single Phasing | 3
2016-17,LT_Agriculture,256,Drought fund from Govt.,,500.0,519.0,400.0,Drought fund from Govt. | 500 | 519 | 400 | 495 | 12 | 100
2016-17,LT_Agriculture,257,GFSS,,,7.0,,GFSS | 7
2016-17,LT_Agriculture,257,RAPDRP A,,94.0,31.0,,RAPDRP A | 94 | 31
2016-17,LT_Agriculture,257,DTC Metering Phase-III,,,1.0,,DTC Metering Phase-III | 1
2016-17,LT_Agriculture,257,SPA:PE (Release of Agri. Connection),,,21.0,,SPA:PE (Release of Agri. Connection) | 21
2016-17,LT_Agriculture,257,P:SI (Project for System Improvement),,46.0,2.0,,P:SI (Project for System Improvement) | 46 | 2
2016-17,LT_Agriculture,257,P:IE(Project for Intensive Electrification),,0.0,5.0,,P:IE(Project for Intensive Electrification) | 0 | 5
2016-17,LT_Agriculture,257,RGGVY,,,6.0,,RGGVY | 6
2016-17,LT_Agriculture,257,Agriculture Metering,,127.0,455.0,,Agriculture Metering | 127 | 455
2016-17,LT_Agriculture,257,Total,,325.0,499.0,,Total | 325 | 499
2016-17,LT_Agriculture,258,Unknown,,,0.34,,0.34
2016-17,LT_Agriculture,258,Unknown,Star rated ceiling fan Phase-I,,0.15,,Star rated ceiling fan Phase-I | 0.15
2016-17,LT_Agriculture,258,Unknown,Star rated ceiling fan Phase-II,,1.62,,Star rated ceiling fan Phase-II | 1.62
2016-17,LT_Agriculture,258,Unknown,Total,,2.11,,Total | 2.11
2016-17,General,259,DPR Scheme,,7047.0,4815.0,1728.0,"DPR Scheme | 7,047 | 4,815 | 1,728 | 375"
2016-17,General,259,Non-DPR Scheme,,1409.0,963.0,346.0,"Non-DPR Scheme | 1,409 | 963 | 346 | 75"
2016-17,General,259,Capitalisation,,8457.0,5778.0,2074.0,Capitalisation | 8457 | 5778 | 2074 | 449
2016-17,General,259,Opening GFA,,47470.0,56770.0,65814.0,"Opening GFA | 47,470 | 56,770 | 65,814 | 73,100"
2016-17,General,259,Depreciation,,2723.0,3202.0,3628.0,"Depreciation | 2,723 | 3,202 | 3,628 | 4,003"
2016-17,General,260,Opening GFA (adjusted for grant & consumer contribution),,43224.0,49711.0,54294.0,"Opening GFA (adjusted for grant & consumer contribution) | 43,224 | 49,711 | 54,294 | 56,064"
2016-17,General,260,Depreciation,,2063.0,2308.0,2449.0,"Depreciation | 2,063 | 2,308 | 2,449 | 2,498"
2016-17,General,260,Outstanding Loan at beginning of the Year,,13652.0,15669.0,16320.0,"Outstanding Loan at beginning of the Year | 13,652 | 15,669 | 16,320 | 15,250"
2016-17,General,260,Loan Drawal,,4739.0,3852.0,2559.0,"Loan Drawal | 4,739 | 3,852 | 2,559 | 2,529"
2016-17,General,260,Loan Repayment,,2723.0,3202.0,3628.0,"Loan Repayment | 2,723 | 3,202 | 3,628 | 4,003"
2016-17,General,260,Balance Outstanding at the end of the Year,,15669.0,16320.0,15250.0,"Balance Outstanding at the end of the Year | 15,669 | 16,320 | 15,250 | 13,776"
2016-17,General,260,Interest Expenses,,1734.0,1892.0,1867.0,"Interest Expenses | 1,734 | 1,892 | 1,867 | 1,717"
2016-17,General,261,Total Capitalisation,,8457.0,5778.0,2074.0,"Total Capitalisation | 8,457 | 5,778 | 2,074 | 449"
2016-17,General,261,Less: Consumer Contribution,,93.0,32.0,15.0,Less: Consumer Contribution | 93 | 32 | 15 | 3
2016-17,General,261,Less: Grant received during the year,,1877.0,1162.0,289.0,"Less: Grant received during the year | 1,877 | 1,162 | 289 | 36"
2016-17,General,261,Capitalisation to be funded by debt & equity,,6487.0,4583.0,1770.0,"Capitalisation to be funded by debt & equity | 6,487 | 100% | 4,583 | 100% | 1,770 | 100% | 410 | 100%"
2016-17,General,261,Equity,,747.0,335.0,34.0,Equity | 747 | 12% | 335 | 7% | 34 | 2 | 0
2016-17,General,261,Debt,,5739.0,4248.0,1736.0,"Debt | 5,739 | 88% | 4,248 | 93% | 1,736 | 98% | 410 | 100%"
2016-17,General,261,Unknown,Opening Balance of,14533.0,18210.0,20149.0,"Opening Balance of | 14,533 | 18,210 | 20,149 | 19,435"
2016-17,General,261,Unknown,Addition of Normative,5739.0,4248.0,1736.0,"Addition of Normative | 5,739 | 4,248 | 1,736 | 410"
2016-17,General,261,Unknown,Repayment of,2063.0,2308.0,2449.0,"Repayment of | 2,063 | 2,308 | 2,449 | 2,498"
2016-17,General,261,Unknown,Closing Balance of Net,18210.0,20149.0,19435.0,"Closing Balance of Net | 18,210 | 20,149 | 19,435 | 17,347"
2016-17,General,261,Unknown,Average Balance of,16372.0,19180.0,19792.0,"Average Balance of | 16,372 | 19,180 | 19,792 | 18,391"
2016-17,General,262,Unknown,Total Interest &,1937.0,2269.0,2341.0,"Total Interest & | 1,937 | 2,269 | 2,341 | 2,176"
2016-17,General,262,Regulatory Equity at the beginning of the year (Wires),,9242.0,9982.0,10455.0,"Regulatory Equity at the beginning of the year (Wires) | 9,242 | 9,982 | 10,455 | 10,563"
2016-17,General,262,Capital Expenditure incurred (excl. Grants),,5574.0,3974.0,2418.0,"Capital Expenditure incurred (excl. Grants) | 5,574 | 3,974 | 2,418 | 2,304"
2016-17,General,262,Equity portion of capital expenditure,,794.0,466.0,105.0,Equity portion of capital expenditure | 794 | 466 | 105 | 0
2016-17,General,262,Assets Capitalisation,,5189.0,4031.0,2505.0,"Assets Capitalisation | 5,189 | 4,031 | 2,505 | 2,368"
2016-17,General,262,Equity portion of Assets Capitalisation,,740.0,473.0,109.0,Equity portion of Assets Capitalisation | 740 | 473 | 109 | 0
2016-17,General,262,Regulatory Equity at the end of the year,,9982.0,10455.0,10563.0,"Regulatory Equity at the end of the year | 9,982 | 10,455 | 10,563 | 10,563"
2016-17,General,263,Return on Regulatory Equity at the beginning of the year,,693.0,749.0,1620.0,"Return on Regulatory Equity at the beginning of the year | 693 | 749 | 1,620 | 1,637"
2016-17,General,263,Return on Normative Equity portion of Asset Capitalisation,,28.0,18.0,8.0,Return on Normative Equity portion of Asset Capitalisation | 28 | 18 | 8 | 0
2016-17,General,263,Interest on Equity portion above 30%,,15.0,15.0,15.0,Interest on Equity portion above 30% | 15 | 15 | 15 | 15
2016-17,General,263,Total Return on Regulatory Equity for Wires,,736.0,781.0,1644.0,"Total Return on Regulatory Equity for Wires | 736 | 781 | 1,644 | 1,652"
2016-17,General,263,Regulatory Equity at the beginning of the year (Supply),,1026.0,1109.0,1161.0,"Regulatory Equity at the beginning of the year (Supply) | 1,026 | 1,109 | 1,161 | 1,173"
2016-17,General,263,Capital Expenditure incurred (excl. Grants),,619.0,442.0,269.0,Capital Expenditure incurred (excl. Grants) | 619 | 442 | 269 | 256
2016-17,General,263,Equity portion of capital expenditure,,88.0,52.0,12.0,Equity portion of capital expenditure | 88 | 52 | 12 | 0
2016-17,General,263,Assets Capitalisation,,577.0,448.0,278.0,Assets Capitalisation | 577 | 448 | 278 | 263
2016-17,General,263,Equity portion of Assets Capitalisation,,82.0,53.0,12.0,Equity portion of Assets Capitalisation | 82 | 53 | 12 | 0
2016-17,General,263,Regulatory Equity at the end of the year,,1109.0,1161.0,1173.0,"Regulatory Equity at the end of the year | 1,109 | 1,161 | 1,173 | 1,173"
2016-17,General,263,Return on Regulatory Equity at the beginning of the year,,77.0,83.0,203.0,Return on Regulatory Equity at the beginning of the year | 77 | 83 | 203 | 205
2016-17,General,263,Return on Normative Equity portion of Asset Capitalisation,,3.0,2.0,1.0,Return on Normative Equity portion of Asset Capitalisation | 3 | 2 | 1 | 0
2016-17,General,263,Interest on Equity portion above 30%,,2.0,2.0,2.0,Interest on Equity portion above 30% | 2 | 2 | 2 | 2
2016-17,General,263,Total Return on Regulatory Equity for Supply,,82.0,87.0,206.0,Total Return on Regulatory Equity for Supply | 82 | 87 | 206 | 207
2016-17,General,266,Unknown,Regulatory Equity at the beginning of the,8846.0,9519.0,9821.0,"Regulatory Equity at the beginning of the | 8,846 | 9,519 | 9,821 | 9,852"
2016-17,General,266,Unknown,Equity portion of Net Assets Capitalisation,673.0,302.0,31.0,Equity portion of Net Assets Capitalisation | 673 | 302 | 31
2016-17,General,266,Unknown,,9519.0,9821.0,9852.0,"9,519 | 9,821 | 9,852 | 9,852"
2016-17,General,266,Unknown,,1371.0,1475.0,1522.0,"1,371 | 1,475 | 1,522 | 1,527"
2016-17,General,266,Unknown,,52.0,23.0,2.0,52 | 23 | 2
2016-17,General,266,Unknown,Total Return on Regulatory Equity,1423.0,1499.0,1525.0,"Total Return on Regulatory Equity | 1,423 | 1,499 | 1,525 | 1,527"
2016-17,General,266,Unknown,Regulatory Equity at the beginning of the,983.0,1058.0,1091.0,"Regulatory Equity at the beginning of the | 983 | 1,058 | 1,091 | 1,095"
2016-17,General,266,Unknown,Equity portion of Assets Capitalisation,75.0,34.0,3.0,Equity portion of Assets Capitalisation | 75 | 34 | 3 | 0
2016-17,General,266,Unknown,,1058.0,1091.0,1095.0,"1,058 | 1,091 | 1,095 | 1,095"
2016-17,General,267,Unknown,,172.0,185.0,191.0,172 | 185 | 191 | 192
2016-17,General,267,Unknown,,7.0,3.0,0.0,7 | 3 | 0 | 0
2016-17,General,267,Unknown,Total Return on Regulatory Equity,179.0,188.0,191.0,Total Return on Regulatory Equity | 179 | 188 | 191 | 192
2016-17,General,267,O&M expenses for a month,,400.0,444.0,510.0,O&M expenses for a month | 400 | 444 | 510 | 563
2016-17,General,267,Maintenance Spares at 1% of Opening GFA,,427.0,511.0,592.0,Maintenance Spares at 1% of Opening GFA | 427 | 511 | 592 | 658
2016-17,General,267,One and half months of the expected revenue from charges for use of Distribution Wires,,1238.0,1387.0,1647.0,"One and half months of the expected revenue from charges for use of Distribution Wires | 1,238 | 1,387 | 1,647 | 1,759"
2016-17,General,267,Total Working Capital Requirement,,1429.0,1674.0,2047.0,"Total Working Capital Requirement | 1,429 | 1,674 | 2,047 | 2,243"
2016-17,General,267,Interest on Working Capital,,154.0,181.0,221.0,Interest on Working Capital | 154 | 181 | 221 | 242
2016-17,General,267,Interest on Security Deposit,,69.0,72.0,76.0,Interest on Security Deposit | 69 | 72 | 76 | 80
2016-17,General,268,O&M expenses for a month,,215.0,239.0,274.0,O&M expenses for a month | 215 | 239 | 274 | 303
2016-17,General,268,Maintenance Spares at 1% of Opening GFA,,47.0,57.0,66.0,Maintenance Spares at 1% of Opening GFA | 47 | 57 | 66 | 73
2016-17,General,268,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,,6956.0,7389.0,7857.0,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 6,956 | 7,389 | 7,857 | 8,363"
2016-17,General,268,Interest on Security Deposit,,619.0,650.0,682.0,Interest on Security Deposit | 619 | 650 | 682 | 716
2016-17,General,269,O&M expenses for a month,,320.0,330.0,340.0,O&M expenses for a month | 320 | 330 | 340 | 350
2016-17,General,269,Maintenance Spares at 1% of Opening GFA,,389.0,447.0,489.0,Maintenance Spares at 1% of Opening GFA | 389 | 447 | 489 | 505
2016-17,General,269,One and half months equivalent of the expected revenue from charges for use of Distribution Wires,,1072.0,1162.0,1204.0,"1,072 | 1,162 | 1,204 | 1,204"
2016-17,General,269,Less: Amount held as Security Deposit from Distribution System Users,,1145.0,1271.0,1321.0,"1,145 | 1,271 | 1,321"
2016-17,General,269,Less: Amount held as Security Deposit from Distribution System Users,,,1330.0,,"1,330"
2016-17,General,269,Less: Amount held as Security Deposit from Distribution System Users,Interest on Working Capital,124.0,137.0,144.0,Interest on Working Capital | 124 | 137 | 144 | 143
2016-17,General,269,O&M expenses for a month,,172.0,178.0,183.0,O&M expenses for a month | 172 | 178 | 183 | 188
2016-17,General,269,Maintenance Spares at 1% of Opening GFA,,43.0,50.0,54.0,Maintenance Spares at 1% of Opening GFA | 43 | 50 | 54 | 56
2016-17,General,269,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,,6828.0,7233.0,7640.0,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 6,828 | 7,233 | 7,640 | 8,075"
2016-17,General,269,"Less: One month equivalent of cost of power purchase, Transmission Charges and",,4030.0,4482.0,4780.0,"Less: One month equivalent of cost of power purchase, Transmission Charges and | 4,030 | 4,482 | 4,780 | 4,996"
2016-17,General,271,Receivables,,1722.0,1722.0,1722.0,"Receivables | 1,722 | 1,722 | 1,722 | 1,722"
2016-17,General,271,Provisioning for Bad & Doubtful Debts (Wires Business ),,26.0,26.0,26.0,Provisioning for Bad & Doubtful Debts (Wires Business ) | 26 | 26 | 26 | 26
2016-17,General,271,Receivables,,15494.0,15494.0,15494.0,"Receivables | 15,494 | 15,494 | 15,494 | 15,494"
2016-17,General,271,Provisioning for Bad & Doubtful Debts (Supply Business ),,232.0,232.0,232.0,Provisioning for Bad & Doubtful Debts (Supply Business ) | 232 | 232 | 232 | 232
2016-17,General,272,Provisioning for Bad & Doubtful Debts (Supply Business ),,258.0,258.0,258.0,Provisioning for Bad & Doubtful Debts (Supply Business ) | 258 | 258 | 258 | 258
2016-17,General,272,Other Expenses,,44.0,46.0,49.0,Other Expenses | 44 | 46 | 49 | 51
2016-17,General,272,Non Moving Items,,2.0,2.0,2.0,Non Moving Items | 2 | 2 | 2 | 2
2016-17,LT_Industry,273,Interest to Suppliers/Contractors (O&M),,3.0,3.0,3.0,Interest to Suppliers/Contractors (O&M) | 3 | 3 | 3 | 3
2016-17,LT_Industry,273,Small and Low value write offs,,0.0,0.0,0.0,Small and Low value write offs | 0 | 0 | 0 | 0
2016-17,LT_Industry,273,Others,,1.0,1.0,1.0,Others | 1 | 1 | 1 | 1
2016-17,LT_Industry,273,TOTAL,,15.0,16.0,16.0,TOTAL | 15 | 16 | 16 | 17
2016-17,LT_Industry,273,MSETCL cost as per Petition,,3318.0,3855.0,4703.0,"MSETCL cost as per Petition | 3,318 | 3,855 | 4,703 | 4,950"
2016-17,LT_Industry,273,Others (with escalation of 5%),,1735.0,1821.0,1912.0,"Others (with escalation of 5%) | 1,735 | 1,821 | 1,912 | 2,008"
2016-17,LT_Industry,273,Total,,5053.0,5676.0,6615.0,"Total | 5,053 | 5,676 | 6,615 | 6,958"
2016-17,LT_Industry,273,Share of MSEDCL in MSETCL - 83.05%,,2756.0,3202.0,3906.0,"Share of MSEDCL in MSETCL - 83.05% | 2,756 | 3,202 | 3,906 | 4,111"
2016-17,LT_Industry,273,Share of MSEDCL in Others - 83.05%,,1441.0,1513.0,1588.0,"Share of MSEDCL in Others - 83.05% | 1,441 | 1,513 | 1,588 | 1,668"
2016-17,LT_Industry,273,Share of MSEDCL - 83.05%,,4196.0,4714.0,5494.0,"Share of MSEDCL - 83.05% | 4,196 | 4,714 | 5,494 | 5,779"
2016-17,LT_Industry,273,MSLDC Charges - escalation of 5%,,15.0,16.0,17.0,MSLDC Charges - escalation of 5% | 15 | 16 | 17 | 18
2016-17,LT_Industry,273,Total Intra-State Transmission Charges,,4212.0,4730.0,5511.0,"Total Intra-State Transmission Charges | 4,212 | 4,730 | 5,511 | 5,796"
2016-17,General,274,MSEDCL‟s share of InSTS Charges,,4596.0,5806.0,6519.0,MSEDCL‟s share of InSTS Charges | 4596 | 5806 | 6519 | 6600
2016-17,General,274,MSEDCL‟s share of MSLDC Charges,,15.0,19.0,19.0,MSEDCL‟s share of MSLDC Charges | 15 | 19 | 19 | 19
2016-17,General,274,Total,,4611.0,5824.0,6539.0,Total | 4611 | 5824 | 6539 | 6619
2016-17,General,274,Contribution to Contingency Reserve,,119.0,142.0,165.0,Contribution to Contingency Reserve | 119 | 142 | 165 | 183
2016-17,General,274,Contribution to Contingency Reserves,,108.0,129.0,144.0,Contribution to Contingency Reserves | 108 | 129 | 144 | 149
2016-17,General,275,Incentives/discounts,,271.0,285.0,299.0,Incentives/discounts | 271 | 285 | 299 | 314
2016-17,General,275,Non-Tariff Income,,758.0,796.0,836.0,Non-Tariff Income | 758 | 796 | 836 | 878
2016-17,General,276,Non-Tariff Income,,826.0,864.0,903.0,Non-Tariff Income | 826 | 864 | 903 | 945
2016-17,General,276,Total RLC Collected,,,3227.0,,"Total RLC Collected | 3,227"
2016-17,General,276,RLC Refund in FY 2008-09,,500.0,455.0,,RLC Refund in FY 2008-09 | 500 | 455
2016-17,General,276,RLC Refund in FY 2009-10,,500.0,639.0,,RLC Refund in FY 2009-10 | 500 | 639
2016-17,General,276,RLC Refund in FY 2010-11,,519.0,516.0,,RLC Refund in FY 2010-11 | 519 | 516
2016-17,General,276,RLC Refund in FY 2011-12,,443.0,419.0,,RLC Refund in FY 2011-12 | 443 | 419
2016-17,General,276,RLC Refund in FY 2012-13,,500.0,462.0,,RLC Refund in FY 2012-13 | 500 | 462
2016-17,General,276,RLC Refund in FY 2013-14,,402.0,402.0,,RLC Refund in FY 2013-14 | 402 | 402
2016-17,General,276,Till FY 2013-14,,2864.0,2893.0,,"Till FY 2013-14 | 2,864 | 2,893"
2016-17,General,276,RLC Refund in FY 2014-15,,38.0,46.0,,RLC Refund in FY 2014-15 | 38 | 46
2016-17,General,276,RLC Refund in FY 2015-16,,450.0,5.0,,RLC Refund in FY 2015-16 | 450 | 5
2016-17,General,276,Balance RLC Refund,,,284.0,,Balance RLC Refund | 284
2016-17,General,276,Balance RLC Refund,,,3227.0,,"3,227"
2016-17,General,277,RLC Refund,,,284.0,,RLC Refund | 284
2016-17,General,278,Income from Open Access Charges,,419.0,440.0,462.0,Income from Open Access Charges | 419 | 440 | 462 | 485
2016-17,General,278,Income from Open Access Charges,,599.0,623.0,648.0,Income from Open Access Charges | 599 | 623 | 648 | 674
2016-17,General,279,Projected Sales excluding. EHV sales,,85568.0,90285.0,95403.0,"Projected Sales excluding. EHV sales | MU | 85,568 | 90,285 | 95,403 | 100,950"
2016-17,General,279,Projected EHV Sales,,6081.0,6342.0,6614.0,"Projected EHV Sales | MU | 6,081 | 6,342 | 6,614 | 6,899"
2016-17,General,279,Projected Total Sales,,91649.0,96626.0,102018.0,"Projected Total Sales | MU | 91,649 | 96,626 | 102,018 | 107,849"
2016-17,General,279,Power Requirement at Ex-Bus Periphery (at Approved Distribution Loss Level),,114621.0,118815.0,123374.0,"Power Requirement at Ex-Bus Periphery (at Approved Distribution Loss Level) | MU | 114,621 | 118,815 | 123,374 | 128,312"
2016-17,General,279,Power Requirement at Ex-Bus Periphery (at Target Loss Level at the end of FY 2015-16),,109288.0,115234.0,121677.0,"Power Requirement at Ex-Bus Periphery (at Target Loss Level at the end of FY 2015-16) | MU | 109,288 | 115,234 | 121,677 | 128,648"
2016-17,General,279,Additional/ (lower) Power purchase due to higher Distribution Loss,,5333.0,3581.0,1697.0,"Additional/ (lower) Power purchase due to higher Distribution Loss | MU | 5,333 | 3,581 | 1,697 | (336)"
2016-17,General,279,Marginal Variable Cost of Power Purchase,,2.9,2.67,2.76,Marginal Variable Cost of Power Purchase | Rs/kWh | 2.90 | 2.67 | 2.76 | 2.84
2016-17,General,279,Additional Power Purchase Cost due to higher Distribution Loss,,1545.0,954.0,468.0,"Additional Power Purchase Cost due to higher Distribution Loss | Rs. crore | 1,545 | 954 | 468 | (95)"
2016-17,General,279,Efficiency Loss to be borne by MSEDCL,,1030.0,636.0,312.0,"Efficiency Loss to be borne by MSEDCL | Rs. crore | 1,030 | 636 | 312"
2016-17,General,279,Efficiency Loss to be borne by consumers,,515.0,318.0,156.0,Efficiency Loss to be borne by consumers | Rs. crore | 515 | 318 | 156
2016-17,General,280,Revenue at Existing Tariff,,55226.0,58671.0,62392.0,"Revenue at Existing Tariff | 55,226 | 58,671 | 62,392 | 66,416"
2016-17,General,280,Revenue at Existing Tariff,,54027.0,57244.0,60471.0,"Revenue at Existing Tariff | 54,027 | 57,244 | 60,471 | 63,929"
2016-17,General,280,Income from Additional Surcharge,,1015.0,788.0,899.0,"Income from Additional Surcharge | 1,015 | 788 | 899 | 930"
2016-17,General,280,Income from Additional Surcharge,,284.0,710.0,738.0,Income from Additional Surcharge | 284 | 710 | 738 | 768
2016-17,General,281,Operation & Maintenance Expenses,,4802.0,5325.0,6116.0,"Operation & Maintenance Expenses | 4,802 | 5,325 | 6,116 | 6,756"
2016-17,General,281,Depreciation,,2450.0,2882.0,3266.0,"Depreciation | 2,450 | 2,882 | 3,266 | 3,603"
2016-17,General,281,Interest on Loan Capital,,1561.0,1703.0,1681.0,"Interest on Loan Capital | 1,561 | 1,703 | 1,681 | 1,545"
2016-17,General,281,Interest on Working Capital& Interest on deposit from Consumers and Distribution System Users,,223.0,253.0,297.0,Interest on Working Capital& Interest on deposit from Consumers and Distribution System Users | 223 | 253 | 297 | 322
2016-17,General,281,Provision for Bad and Doubtful Debts,,26.0,26.0,26.0,Provision for Bad and Doubtful Debts | 26 | 26 | 26 | 26
2016-17,General,281,Contribution to Contingency Reserves,,107.0,128.0,148.0,Contribution to Contingency Reserves | 107 | 128 | 148 | 164
2016-17,General,281,Total Revenue Expenditure,,9169.0,10316.0,11533.0,"Total Revenue Expenditure | 9,169 | 10,316 | 11,533 | 12,416"
2016-17,General,281,Add: Return on Equity Capital,,736.0,781.0,1644.0,"Add: Return on Equity Capital | 736 | 781 | 1,644 | 1,652"
2016-17,General,281,Aggregate Revenue Requirement,,9905.0,11097.0,13177.0,"9,905 | 11,097 | 13,177 | 14,068"
2016-17,General,281,Less: Income from Wheeling Charges,,3.16,3.31,3.48,Less: Income from Wheeling Charges | 3.16 | 3.31 | 3.48 | 3.65
2016-17,General,281,Less: Income from Open Access Charges,,419.0,440.0,462.0,Less: Income from Open Access Charges | 419 | 440 | 462 | 485
2016-17,General,281,Aggregate Revenue Requirement from DistributionWires,,9483.0,10654.0,12712.0,"Aggregate Revenue Requirement from DistributionWires | 9,483 | 10,654 | 12,712 | 13,580"
2016-17,General,281,Power Purchase Expenses (including Inter-State Transmission Charges),,47297.0,51376.0,55124.0,"Power Purchase Expenses (including Inter-State Transmission Charges) | 47,297 | 51,376 | 55,124 | 58,848"
2016-17,General,281,Operation & Maintenance Expenses,,2586.0,2867.0,3293.0,"Operation & Maintenance Expenses | 2,586 | 2,867 | 3,293 | 3,638"
2016-17,General,281,Depreciation,,272.0,320.0,363.0,Depreciation | 272 | 320 | 363 | 400
2016-17,General,281,Interest on Loan Capital,,173.0,189.0,187.0,Interest on Loan Capital | 173 | 189 | 187 | 172
2016-17,General,281,Interest on Working Capital& Interest on deposit from,,619.0,650.0,682.0,Interest on Working Capital& Interest on deposit from | 619 | 650 | 682 | 716
2016-17,General,282,Provision for Bad and Doubtful Debts,,232.0,232.0,232.0,Provision for Bad and Doubtful Debts | 232 | 232 | 232 | 232
2016-17,General,282,Intra-State Transmission Charges incl. MSLDC Fees & Charges,,4212.0,4730.0,5511.0,"Intra-State Transmission Charges incl. MSLDC Fees & Charges | 4,212 | 4,730 | 5,511 | 5,796"
2016-17,General,282,Contribution to Contingency Reserves,,12.0,14.0,16.0,Contribution to Contingency Reserves | 12 | 14 | 16 | 18
2016-17,General,282,Incentives/Discounts,,271.0,285.0,299.0,Incentives/Discounts | 271 | 285 | 299 | 314
2016-17,General,282,Total Revenue Expenditure,,55718.0,60710.0,65757.0,"Total Revenue Expenditure | 55,718 | 60,710 | 65,757 | 70,187"
2016-17,General,282,Add: Return on Equity Capital,,82.0,87.0,206.0,Add: Return on Equity Capital | 82 | 87 | 206 | 207
2016-17,General,282,Aggregate Revenue Requirement,,55800.0,60797.0,65963.0,"55,800 | 60,797 | 65,963 | 70,394"
2016-17,General,282,Less: Non-Tariff Income,,758.0,796.0,836.0,Less: Non-Tariff Income | 758 | 796 | 836 | 878
2016-17,General,282,Less: Income from Additional Surcharge,,1015.0,788.0,899.0,"Less: Income from Additional Surcharge | 1,015 | 788 | 899 | 930"
2016-17,General,282,Aggregate Revenue Requirement from Retail Supply,,54026.0,59213.0,64228.0,"Aggregate Revenue Requirement from Retail Supply | 54,026 | 59,213 | 64,228 | 68,586"
2016-17,General,282,Power Purchase Expenses,,47297.0,51376.0,55124.0,"Power Purchase Expenses | 47,297 | 51,376 | 55,124 | 58,848"
2016-17,General,282,Operation & Maintenance Expenses,,7388.0,8192.0,9410.0,"Operation & Maintenance Expenses | 7,388 | 8,192 | 9,410 | 10,394"
2016-17,General,282,Depreciation Expenses,,2723.0,3202.0,3628.0,"Depreciation Expenses | 2,723 | 3,202 | 3,628 | 4,003"
2016-17,General,282,Interest on Loan Capital,,1734.0,1892.0,1867.0,"Interest on Loan Capital | 1,734 | 1,892 | 1,867 | 1,717"
2016-17,General,282,Interest on Working Capital& Interest on CSD,,842.0,903.0,979.0,"Interest on Working Capital& Interest on CSD | 842 | 903 | 979 | 1,038"
2016-17,General,282,Provision for Bad and Doubtful Debts,,258.0,258.0,258.0,Provision for Bad and Doubtful Debts | 258 | 258 | 258 | 258
2016-17,General,282,Intra-State Transmission Charges MSLDC Charge,,4212.0,4730.0,5511.0,"Intra-State Transmission Charges MSLDC Charge | 4,212 | 4,730 | 5,511 | 5,796"
2016-17,General,282,Incentives/Discounts,Contribution to Contingency,119.0,142.0,165.0,Contribution to Contingency | 119 | 142 | 165 | 183
2016-17,General,282,Total Revenue Expenditure,,64888.0,71026.0,77290.0,"Total Revenue Expenditure | 64,888 | 71,026 | 77,290 | 82,603"
2016-17,General,282,Add: Return on Equity Capital,,817.0,868.0,1849.0,"Add: Return on Equity Capital | 817 | 868 | 1,849 | 1,859"
2016-17,General,282,Aggregate Revenue Requirement,,65705.0,71894.0,79140.0,"Aggregate Revenue Requirement | 65,705 | 71,894 | 79,140 | 84,462"
2016-17,General,283,Aggregate Revenue Requirement from Retail Tariff,,64525.0,70655.0,77838.0,"Aggregate Revenue Requirement from Retail Tariff | 64,525 | 70,655 | 77,838 | 83,096"
2016-17,General,283,Less: Revenue from Sale of Power,,55226.0,58671.0,62392.0,"Less: Revenue from Sale of Power | 55,226 | 58,671 | 62,392 | 66,416"
2016-17,General,283,Revenue Gap/(Surplus),,8284.0,11196.0,14548.0,"Revenue Gap/(Surplus) | 8,284 | 11,196 | 14,548 | 15,750"
2016-17,General,283,Operation & Maintenance Expenses,,3843.0,3957.0,4074.0,"Operation & Maintenance Expenses | 3,843 | 3,957 | 4,074 | 4,195"
2016-17,General,283,Depreciation,,1856.0,2078.0,2205.0,"Depreciation | 1,856 | 2,078 | 2,205 | 2,248"
2016-17,General,283,Interest on Loan Capital,,1743.0,2042.0,2107.0,"Interest on Loan Capital | 1,743 | 2,042 | 2,107 | 1,958"
2016-17,General,283,Interest on Working Capital& Interest on CSD,,192.0,209.0,219.0,Interest on Working Capital& Interest on CSD | 192 | 209 | 219 | 222
2016-17,General,283,Contribution to Contingency Reserves,,97.0,116.0,129.0,Contribution to Contingency Reserves | 97 | 116 | 129 | 134
2016-17,General,283,Total Revenue Expenditure,,7758.0,8428.0,8761.0,"Total Revenue Expenditure | 7,758 | 8,428 | 8761 | 8,784"
2016-17,General,283,Add: Return on Equity Capital,,1423.0,1499.0,1525.0,"Add: Return on Equity Capital | 1,423 | 1,499 | 1525 | 1,527"
