FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2018-19,LT_Residential,315,LT V Powerloom,,2794.0,2878.0,3222.0,"LT V Powerloom | 2,794 | 2,878 | 3,222 | 3,243 | 3,270 | 3,644 | 5% | 4% | 11%"
2018-19,LT_Residential,315,LT V Industrial General,,4343.0,4599.0,4816.0,"LT V Industrial General | 4,343 | 4,599 | 4,816 | 5,026 | 5,114 | 4,954 | 3% | 1% | -3%"
2018-19,LT_Residential,315,LT VI Streetlight,,1227.0,1328.0,1498.0,"LT VI Streetlight | 1,227 | 1,328 | 1,498 | 1,667 | 1,751 | 1,817 | 8% | 7% | 4%"
2018-19,LT_Residential,315,LT VII- Temporary Connection,,37.0,23.0,19.0,LT VII- Temporary Connection | 37 | 23 | 19 | 18 | 16 | 16 | -15% | -5% | 3%
2018-19,LT_Residential,315,LT VIII Advertisement & Hoardings,,4.0,3.0,3.0,LT VIII Advertisement & Hoardings | 4 | 3 | 3 | 3 | 4 | 4 | 4% | 11% | 9%
2018-19,LT_Residential,315,LT IX – Crematoriums & Burial Grounds,,1.0,2.0,1.0,LT IX – Crematoriums & Burial Grounds | 1 | 2 | 1 | 1 | 2 | 2 | 6% | 10% | 5%
2018-19,LT_Residential,315,LT X - Public services,,14.0,87.0,203.0,LT X - Public services | 14 | 87 | 203 | 307 | 361 | 428 | 99% | 28% | 19%
2018-19,LT_Residential,315,LT - Prepaid,,8.0,12.0,13.0,LT - Prepaid | 8 | 12 | 13 | -100% | -100%
2018-19,LT_Residential,315,P.D. Consumers,LT Total,48781.0,50760.0,58046.0,"LT Total | 48,781 | 50,760 | 58,046 | 61,736 | 62,275 | 66,523 | 6% | 5% | 7%"
2018-19,LT_Residential,315,P.D. Consumers,Total,81504.0,81429.0,90435.0,"Total | 81,504 | 81,429 | 90,435 | 92,024 | 91,674 | 1,01,311 | 4% | 4% | 11%"
2018-19,LT_Commercial,318,HT-IND 11 AND 22 KV,"12,998",,13097.0,,"HT-IND 11 AND 22 KV | 12,998 | 13,097"
2018-19,LT_Commercial,318,HT-IND 33 KV,"8,611",,8673.0,,"HT-IND 33 KV | 8,611 | 8,673"
2018-19,LT_Commercial,318,HT-IND EHV,"6,937",,7335.0,,"HT-IND EHV | 6,937 | 7,335"
2018-19,LT_Commercial,318,HT-SEASONAL,102,,102.0,,HT-SEASONAL | 102 | 102
2018-19,LT_Commercial,318,Total : HT-I Industries,"28,648",,29208.0,,"Total : HT-I Industries | 28,648 | 29,208"
2018-19,LT_Commercial,318,HT-COMM 11 AND 22 KV,"1,691",,1660.0,,"HT-COMM 11 AND 22 KV | 1,691 | 1,660"
2018-19,LT_Commercial,318,HT-COMM 33 KV,76,,76.0,,HT-COMM 33 KV | 76 | 76
2018-19,LT_Commercial,318,HT-COMM EHV,42,,42.0,,HT-COMM EHV | 42 | 42
2018-19,LT_Commercial,318,Total : HT-II Commercial,"1,809",,1778.0,,"Total : HT-II Commercial | 1,809 | 1,778"
2018-19,LT_Commercial,318,HT III Railways,59,,59.0,,HT III Railways | 59 | 59
2018-19,LT_Commercial,318,HT IV-PWW,"1,521",,1525.0,,"HT IV-PWW | 1,521 | 1,525"
2018-19,LT_Commercial,318,HT V Agricultural,785,,804.0,,HT V Agricultural | 785 | 804
2018-19,LT_Commercial,318,HT VI Bulk Supply (Housing Complex),217,,216.0,,HT VI Bulk Supply (Housing Complex) | 217 | 216
2018-19,LT_Commercial,318,HT Temporary,5,,5.0,,HT Temporary | 5 | 5
2018-19,LT_Commercial,318,HT-IX Public services,993,,1017.0,,"HT-IX Public services | 993 | 1,017"
2018-19,LT_Commercial,318,MSPGCL AUX SUPPLY,218,,218.0,,MSPGCL AUX SUPPLY | 218 | 218
2018-19,LT_Commercial,318,HT AG Others (Poultry),227,,250.0,,HT AG Others (Poultry) | 227 | 250
2018-19,LT_Commercial,318,Total HT,"34,481",,35080.0,,"Total HT | 34,481 | 35,080"
2018-19,LT_Residential,319,No. of Consumers,Nos.,100000.0,100000.0,,"No. of Consumers | Nos. | 1,00,000 | 1,00,000"
2018-19,LT_Residential,319,Avg HP per Consumer,HP,5.0,5.0,,Avg HP per Consumer | HP | 5 | 5
2018-19,LT_Residential,319,Total HP,HP,500000.0,500000.0,,"Total HP | HP | 5,00,000 | 5,00,000"
2018-19,LT_Residential,319,Index,Units/HP/Annum,1242.0,1242.0,,"Index | Units/HP/Annum | 1,242 | 1,242"
2018-19,LT_Residential,319,Consumption,MUs,621.0,621.0,,Consumption | MUs | 621 | 621
2018-19,LT_Residential,319,LT-I (A): LT- BPL,54,,54.0,,LT-I (A): LT- BPL | 54 | 54
2018-19,LT_Residential,319,LT-I (B) : LT-Residential( Other than BPL),19510,,20282.0,,"LT-I (B) : LT-Residential( Other than BPL) | 19510 | 20,282"
2018-19,LT_Residential,319,1-100 Units,12498,,12899.0,,"1-100 Units | 12498 | 12,899"
2018-19,LT_Residential,319,101-300 Units,4985,,5197.0,,"101-300 Units | 4985 | 5,197"
2018-19,LT_Residential,319,301-500 Units,863,,912.0,,301-500 Units | 863 | 912
2018-19,LT_Residential,319,501-1000 Units,560,,601.0,,501-1000 Units | 560 | 601
2018-19,LT_Residential,319,Above 1000 Units,603,,673.0,,Above 1000 Units | 603 | 673
2018-19,LT_Residential,319,0-20 KW,4235,,4653.0,,"0-20 KW | 4235 | 4,653"
2018-19,LT_Residential,319,>20-<=50 KW,850,,929.0,,>20-<=50 KW | 850 | 929
2018-19,LT_Residential,319,>50 KW,493,,540.0,,>50 KW | 493 | 540
2018-19,LT_Residential,319,LT-II : LT- Non Residential,5578,,6123.0,,"LT-II : LT- Non Residential | 5578 | 6,123"
2018-19,LT_Residential,319,LT-III : LT-Public Water Works,746,,780.0,,LT-III : LT-Public Water Works | 746 | 780
2018-19,LT_Residential,319,LT-IV: LT-Agriculture,30778,,32002.0,,"LT-IV: LT-Agriculture | 30778 | 32,002"
2018-19,LT_Residential,319,LT-AG-Unmetered (Pumpsets),10469,,9848.0,,"LT-AG-Unmetered (Pumpsets) | 10469 | 9,848"
2018-19,LT_Residential,319,LT-AG Metered (Pumpsets),20173,,22005.0,,"LT-AG Metered (Pumpsets) | 20173 | 22,005"
2018-19,LT_Residential,319,LT-AG Metered (Others),136,,150.0,,LT-AG Metered (Others) | 136 | 150
2018-19,LT_Residential,319,LT V(A) : LT Industry- Power Looms,1985,,2135.0,,"LT V(A) : LT Industry- Power Looms | 1985 | 2,135"
2018-19,LT_Residential,320,0-20 KW (Upto & including 27 HP),715,,692.0,,0-20 KW (Upto & including 27 HP) | 715 | 692
2018-19,LT_Residential,320,Above 20 KW (above 27 HP),1270,,1443.0,,"Above 20 KW (above 27 HP) | 1270 | 1,443"
2018-19,LT_Residential,320,LT V(B) : LT Industry- General,4700,,4780.0,,"LT V(B) : LT Industry- General | 4700 | 4,780"
2018-19,LT_Residential,320,0-20 KW (Upto & including 27 HP),1488,,1410.0,,"0-20 KW (Upto & including 27 HP) | 1488 | 1,410"
2018-19,LT_Residential,320,Above 20 KW (above 27 HP),3212,,3370.0,,"Above 20 KW (above 27 HP) | 3212 | 3,370"
2018-19,LT_Residential,320,Street Light (LT-VI),1883,,2014.0,,"Street Light (LT-VI) | 1883 | 2,014"
2018-19,LT_Residential,320,Temporary Connection (LT-VII),16,,16.0,,Temporary Connection (LT-VII) | 16 | 16
2018-19,LT_Residential,320,LT-VIII : LT-Advertisements & Hordings,5,,5.0,,LT-VIII : LT-Advertisements & Hordings | 5 | 5
2018-19,LT_Residential,320,LT-IX : LT-Crematorium and Burial Grounds,2,,2.0,,LT-IX : LT-Crematorium and Burial Grounds | 2 | 2
2018-19,LT_Residential,320,LT X - Public services - Govt,52,,58.0,,LT X - Public services - Govt | 52 | 58
2018-19,LT_Residential,320,0-20 KW,35,,38.0,,0-20 KW | 35 | 38
2018-19,LT_Residential,320,>20-50 kW,9,,10.0,,>20-50 kW | 9 | 10
2018-19,LT_Residential,320,>50 kW,8,,9.0,,>50 kW | 8 | 9
2018-19,LT_Residential,320,LT X - Public services - Other,401,,441.0,,LT X - Public services - Other | 401 | 441
2018-19,LT_Residential,320,0-20 KW,234,,257.0,,0-20 KW | 234 | 257
2018-19,LT_Residential,320,>20-50 kW,78,,85.0,,>20-50 kW | 78 | 85
2018-19,LT_Residential,320,>50 kW,90,,98.0,,>50 kW | 90 | 98
2018-19,LT_Residential,320,Total LT,65712,,68694.0,,"Total LT | 65712 | 68,694"
2018-19,LT_Residential,320,Total MSEDCL excl. DF,100193,,103774.0,,"Total MSEDCL excl. DF | 100193 | 1,03,774"
2018-19,LT_Residential,320,Input Sales,"3,846",,3974.0,,"Input Sales | 3,846 | 3,974"
2018-19,LT_Residential,320,Input Sales,"1,641",,1705.0,,"Input Sales | 1,641 | 1,705"
2018-19,LT_Residential,321,HT-IND 11 AND 22 KV,,10850.0,11190.0,11473.0,"HT-IND 11 AND 22 KV | 10,850 | 11,190 | 11,473 | 11,831 | 3% | 3%"
2018-19,LT_Residential,321,HT-IND 33 KV,,1034.0,1086.0,1103.0,"HT-IND 33 KV | 1,034 | 1,086 | 1,103 | 1,175 | 4% | 7%"
2018-19,LT_Residential,321,HT-IND EHV,,183.0,206.0,217.0,HT-IND EHV | 183 | 206 | 217 | 233 | 8% | 7%
2018-19,LT_Residential,321,HT-SEASONAL,,567.0,483.0,468.0,HT-SEASONAL | 567 | 483 | 468 | 452 | -7% | -3%
2018-19,LT_Residential,321,Total : HT-I Industries,,12634.0,12965.0,13261.0,"Total : HT-I Industries | 12,634 | 12,965 | 13,261 | 13,691 | 3% | 3%"
2018-19,LT_Residential,321,HT-COMM 11 AND 22 KV,,2833.0,2847.0,2899.0,"HT-COMM 11 AND 22 KV | 2,833 | 2,847 | 2,899 | 2,936 | 1% | 1%"
2018-19,LT_Residential,321,HT-COMM 33 KV,,50.0,57.0,45.0,HT-COMM 33 KV | 50 | 57 | 45 | 40 | -7% | -11%
2018-19,LT_Residential,321,HT-COMM EHV,,28.0,21.0,12.0,HT-COMM EHV | 28 | 21 | 12 | 12 | -25% | 0%
2018-19,LT_Residential,321,Total : HT-II Commercial,,2911.0,2925.0,2956.0,"Total : HT-II Commercial | 2,911 | 2,925 | 2,956 | 2,988 | 1% | 1%"
2018-19,LT_Residential,321,HT III Railways,,43.0,9.0,23.0,HT III Railways | 43 | 9 | 23 | 76 | 21% | 230%
2018-19,LT_Residential,321,HT IV-PWW,,927.0,945.0,977.0,HT IV-PWW | 927 | 945 | 977 | 950 | 1% | -3%
2018-19,LT_Residential,321,HT V Agricultural,,1062.0,1057.0,1075.0,"HT V Agricultural | 1,062 | 1,057 | 1,075 | 1,043 | -1% | -3%"
2018-19,LT_Residential,321,HT VI Bulk Supply (Housing Complex),,225.0,231.0,234.0,HT VI Bulk Supply (Housing Complex) | 225 | 231 | 234 | 357 | 17% | 53%
2018-19,LT_Residential,321,HT Temporary,,10.0,7.0,10.0,HT Temporary | 10 | 7 | 10 | 11 | 3% | 10%
2018-19,LT_Residential,321,HT-IX Public services,,1115.0,1169.0,1214.0,"HT-IX Public services | 1,115 | 1,169 | 1,214 | 1,265 | 4% | 4%"
2018-19,LT_Residential,321,MSPGCL AUX SUPPLY,,23.0,24.0,28.0,MSPGCL AUX SUPPLY | 23 | 24 | 28 | 28 | 7% | 0%
2018-19,LT_Residential,321,HT AG Others (Poultry),,390.0,443.0,478.0,HT AG Others (Poultry) | 390 | 443 | 478 | 388 | 0% | -19%
2018-19,LT_Residential,321,HT AG Others (Poultry),Total -HT Consumers,19340.0,19775.0,20256.0,"Total -HT Consumers | 19,340 | 19,775 | 20,256 | 20,797 | 2% | 3%"
2018-19,LT_Residential,321,LT I -BPL,"3,43,933",265058.0,209677.0,176751.0,"LT I -BPL | 3,43,933 | 2,65,058 | 2,09,677 | 1,76,751 | -20% | -16%"
2018-19,LT_Residential,321,LT I Domestic,"1,60,06,975",16741814.0,17355815.0,17935808.0,"LT I Domestic | 1,60,06,975 | 1,67,41,814 | 1,73,55,815 | 1,79,35,808 | 4% | 3%"
2018-19,LT_Residential,321,LT II Non Domestic,"15,23,372",1586158.0,1651974.0,1727569.0,"LT II Non Domestic | 15,23,372 | 15,86,158 | 16,51,974 | 17,27,569 | 4% | 5%"
2018-19,LT_Residential,321,LT III PWW,"47,903",49666.0,51300.0,51100.0,"LT III PWW | 47,903 | 49,666 | 51,300 | 51,100 | 2% | 0%"
2018-19,LT_Agriculture,322,LT IV Agriculture,,3830600.0,3986347.0,4101981.0,"LT IV Agriculture | 38,30,600 | 39,86,347 | 41,01,981 | 41,76,837 | 3% | 2%"
2018-19,LT_Agriculture,322,LT IV -Unmetered,,1601847.0,1590617.0,1540817.0,"LT IV -Unmetered | 16,01,847 | 15,90,617 | 15,40,817 | 15,04,408 | -2% | -2%"
2018-19,LT_Agriculture,322,LT IV Metered incl Poultry,,2228753.0,2395730.0,2561164.0,"LT IV Metered incl Poultry | 22,28,753 | 23,95,730 | 25,61,164 | 26,72,429 | 6% | 4%"
2018-19,LT_Agriculture,322,LT V Powerloom,,32773.0,34057.0,34026.0,"LT V Powerloom | 32,773 | 34,057 | 34,026 | 33,769 | 1% | -1%"
2018-19,LT_Agriculture,322,LT V Industrial General,,293041.0,300616.0,299055.0,"LT V Industrial General | 2,93,041 | 3,00,616 | 2,99,055 | 2,89,760 | 0% | -3%"
2018-19,LT_Agriculture,322,LT VI Streetlight,,83503.0,86334.0,88978.0,"LT VI Streetlight | 83,503 | 86,334 | 88,978 | 91,343 | 3% | 3%"
2018-19,LT_Agriculture,322,LT VII- Temporary Connection,,2415.0,2602.0,2605.0,"LT VII- Temporary Connection | 2,415 | 2,602 | 2,605 | 3,557 | 14% | 37%"
2018-19,LT_Agriculture,322,LT VIII Advertisement & Hoardings,,1876.0,2054.0,2334.0,"LT VIII Advertisement & Hoardings | 1,876 | 2,054 | 2,334 | 2,317 | 7% | -1%"
2018-19,LT_Agriculture,322,LT IX – Crematoriums & Burial Grounds,,117.0,143.0,167.0,LT IX – Crematoriums & Burial Grounds | 117 | 143 | 167 | 188 | 17% | 13%
2018-19,LT_Agriculture,322,LT X - Public services,,71334.0,76370.0,81588.0,"LT X - Public services | 71,334 | 76,370 | 81,588 | 90,551 | 8% | 11%"
2018-19,LT_Agriculture,322,LT X - Public services,Total LT Consumers,22237842.0,23131219.0,23879500.0,"Total LT Consumers | 2,22,37,842 | 2,31,31,219 | 2,38,79,500 | 2,45,79,550 | 3.4% | 2.9%"
2018-19,LT_Agriculture,322,LT X - Public services,Total Consumers,22257182.0,23150994.0,23899756.0,"Total Consumers | 2,22,57,182 | 2,31,50,994 | 2,38,99,756 | 2,46,00,347 | 3.4% | 2.9%"
2018-19,LT_Residential,325,HT-IND 11 AND 22 KV,,12178.0,12535.0,,"HT-IND 11 AND 22 KV | 12,178 | 12,535"
2018-19,LT_Residential,325,HT-IND 33 KV,,1227.0,1281.0,,"HT-IND 33 KV | 1,227 | 1,281"
2018-19,LT_Residential,325,HT-IND EHV,,253.0,275.0,,HT-IND EHV | 253 | 275
2018-19,LT_Residential,325,HT-SEASONAL,,452.0,452.0,,HT-SEASONAL | 452 | 452
2018-19,LT_Residential,325,Total : HT-I Industries,,14110.0,14543.0,,"Total : HT-I Industries | 14,110 | 14,543"
2018-19,LT_Residential,325,HT-COMM 11 AND 22 KV,,2972.0,3008.0,,"HT-COMM 11 AND 22 KV | 2,972 | 3,008"
2018-19,LT_Residential,325,HT-COMM 33 KV,,40.0,40.0,,HT-COMM 33 KV | 40 | 40
2018-19,LT_Residential,325,HT-COMM EHV,,12.0,12.0,,HT-COMM EHV | 12 | 12
2018-19,LT_Residential,325,Total : HT-II Commercial,,3024.0,3060.0,,"Total : HT-II Commercial | 3,024 | 3,060"
2018-19,LT_Residential,325,HT III Railways,,76.0,76.0,,HT III Railways | 76 | 76
2018-19,LT_Residential,325,HT IV-PWW,,959.0,968.0,,HT IV-PWW | 959 | 968
2018-19,LT_Residential,325,HT V Agricultural,,1038.0,1034.0,,"HT V Agricultural | 1,038 | 1,034"
2018-19,LT_Residential,325,HT VI Bulk Supply (Housing Complex),,375.0,394.0,,HT VI Bulk Supply (Housing Complex) | 375 | 394
2018-19,LT_Residential,325,HT Temporary,,11.0,11.0,,HT Temporary | 11 | 11
2018-19,LT_Residential,325,HT-IX Public services,,1284.0,1305.0,,"HT-IX Public services | 1,284 | 1,305"
2018-19,LT_Residential,325,MSPGCL AUX SUPPLY,,30.0,32.0,,MSPGCL AUX SUPPLY | 30 | 32
2018-19,LT_Residential,325,HT AG Others (Poultry),,389.0,390.0,,HT AG Others (Poultry) | 389 | 390
2018-19,LT_Residential,325,HT AG Others (Poultry),Total HT Consumers,21296.0,21813.0,,"Total HT Consumers | 21,296 | 21,813"
2018-19,LT_Residential,325,LT-I (A): LT- BPL,"1,76,751",,176751.0,,"LT-I (A): LT- BPL | 1,76,751 | 1,76,751"
2018-19,LT_Residential,325,LT-I (B) : LT-Residential( Other than BPL),"1,86,29,085",,19349159.0,,"LT-I (B) : LT-Residential( Other than BPL) | 1,86,29,085 | 1,93,49,159"
2018-19,LT_Residential,325,0-20 KW,"17,72,586",,1847312.0,,"0-20 KW | 17,72,586 | 18,47,312"
2018-19,LT_Residential,325,>20-<=50 KW,"23,573",,25577.0,,">20-<=50 KW | 23,573 | 25,577"
2018-19,LT_Residential,325,>50 KW,"5,495",,6088.0,,">50 KW | 5,495 | 6,088"
2018-19,LT_Residential,325,LT-II : LT- Non Residential,"18,01,654",,1878977.0,,"LT-II : LT- Non Residential | 18,01,654 | 18,78,977"
2018-19,LT_Residential,325,LT-III : LT-Public Water Works,"52,177",,53278.0,,"LT-III : LT-Public Water Works | 52,177 | 53,278"
2018-19,LT_Residential,325,LT-IV: LT-Agriculture,"43,12,412",,4459033.0,,"LT-IV: LT-Agriculture | 43,12,412 | 44,59,033"
2018-19,LT_Residential,325,LT-AG-Unmetered (Pumpsets),"14,73,264",,1442765.0,,"LT-AG-Unmetered (Pumpsets) | 14,73,264 | 14,42,765"
2018-19,LT_Residential,327,HT-IND 11 AND 22 KV,,3392050.0,3354605.0,3468368.0,"HT-IND 11 AND 22 KV | 33,92,050 | 33,54,605 | 34,68,368 | 36,66,127 | 3% | 6%"
2018-19,LT_Residential,327,HT-IND 33 KV,,1571390.0,1489979.0,1475097.0,"HT-IND 33 KV | 15,71,390 | 14,89,979 | 14,75,097 | 16,84,283 | 2% | 14%"
2018-19,LT_Residential,327,HT-IND EHV,,1592494.0,1536834.0,1637261.0,"HT-IND EHV | 15,92,494 | 15,36,834 | 16,37,261 | 18,36,339 | 5% | 12%"
2018-19,LT_Residential,327,HT-SEASONAL,,77740.0,56960.0,54040.0,"HT-SEASONAL | 77,740 | 56,960 | 54,040 | 58,209 | -9% | 8%"
2018-19,LT_Residential,327,Total : HT-I Industries,,6633674.0,6438377.0,6634766.0,"Total : HT-I Industries | 66,33,674 | 64,38,377 | 66,34,766 | 72,44,958 | 3% | 9%"
2018-19,LT_Residential,327,HT-COMM 11 AND 22 KV,,653316.0,675869.0,671654.0,"HT-COMM 11 AND 22 KV | 6,53,316 | 6,75,869 | 6,71,654 | 6,65,849 | 1% | -1%"
2018-19,LT_Residential,327,HT-COMM 33 KV,,47821.0,38678.0,40202.0,"HT-COMM 33 KV | 47,821 | 38,678 | 40,202 | 31,085 | -13% | -23%"
2018-19,LT_Residential,327,HT-COMM EHV,,137253.0,88046.0,29509.0,"HT-COMM EHV | 1,37,253 | 88,046 | 29,509 | 29,831 | -40% | 1%"
2018-19,LT_Residential,327,Total : HT-II Commercial,,838391.0,802593.0,741365.0,"Total : HT-II Commercial | 8,38,391 | 8,02,593 | 7,41,365 | 7,26,765 | -5% | -2%"
2018-19,LT_Residential,327,HT III Railways,,11977.0,37127.0,,"HT III Railways | 11,977 | 37,127 | 210%"
2018-19,LT_Residential,327,HT IV-PWW,,260632.0,288795.0,295857.0,"HT IV-PWW | 2,60,632 | 2,88,795 | 2,95,857 | 3,07,728 | 6% | 4%"
2018-19,LT_Residential,327,HT V Agricultural,,395676.0,403374.0,415035.0,"HT V Agricultural | 3,95,676 | 4,03,374 | 4,15,035 | 4,32,480 | 3% | 4%"
2018-19,LT_Residential,327,HT VI Bulk Supply (Housing Complex),,51613.0,52727.0,52629.0,"HT VI Bulk Supply (Housing Complex) | 51,613 | 52,727 | 52,629 | 52,607 | 1% | 0%"
2018-19,LT_Residential,327,HT Temporary,,1075.0,2788.0,,"HT Temporary | 1,075 | 2,788 | 159%"
2018-19,LT_Residential,327,HT-IX Public services,,252613.0,273434.0,283306.0,"HT-IX Public services | 2,52,613 | 2,73,434 | 2,83,306 | 2,93,129 | 5% | 3%"
2018-19,LT_Residential,327,MSPGCL AUX SUPPLY,,47064.0,72650.0,104183.0,"MSPGCL AUX SUPPLY | 47,064 | 72,650 | 1,04,183 | 1,10,969 | 33% | 7%"
2018-19,LT_Residential,327,HT AG Others (Poultry),,44222.0,51348.0,59674.0,"HT AG Others (Poultry) | 44,222 | 51,348 | 59,674 | 67,987 | 15% | 14%"
2018-19,LT_Residential,327,HT AG Others (Poultry),Total -HT,8523885.0,8383298.0,8599866.0,"Total -HT | 85,23,885 | 83,83,298 | 85,99,866 | 92,76,538 | 3% | 8%"
2018-19,LT_Residential,327,LT I -BPL (kW),"35,277",26868.0,21242.0,18545.0,"LT I -BPL (kW) | 35,277 | 26,868 | 21,242 | 18,545 | -16% | -13%"
2018-19,LT_Residential,327,LT I Domestic (kW),"1,58,34,413",16921592.0,17869931.0,18886137.0,"LT I Domestic (kW) | 1,58,34,413 | 1,69,21,592 | 1,78,69,931 | 1,88,86,137 | 4% | 6%"
2018-19,LT_Residential,327,LT II Non Domestic (kW),"29,97,219",3176715.0,3456384.0,3815323.0,"LT II Non Domestic (kW) | 29,97,219 | 31,76,715 | 34,56,384 | 38,15,323 | 5% | 10%"
2018-19,LT_Residential,327,LT III PWW (kW),"1,44,742",153329.0,164046.0,166398.0,"LT III PWW (kW) | 1,44,742 | 1,53,329 | 1,64,046 | 1,66,398 | 4% | 1%"
2018-19,LT_Residential,327,LT IV Agriculture (HP),"1,94,21,593",20078979.0,20629531.0,21183255.0,"LT IV Agriculture (HP) | 1,94,21,593 | 2,00,78,979 | 2,06,29,531 | 2,11,83,255 | 2% | 3%"
2018-19,LT_Residential,327,LT IV -Unmetered (HP),"83,94,300",8342017.0,7832143.0,7539616.0,"LT IV -Unmetered (HP) | 83,94,300 | 83,42,017 | 78,32,143 | 75,39,616 | -2% | -4%"
2018-19,LT_Agriculture,328,LT IV Metered incl Poultry (HP),,11027294.0,11736962.0,12797388.0,"LT IV Metered incl Poultry (HP) | 1,10,27,294 | 1,17,36,962 | 1,27,97,388 | 1,36,43,638 | 5% | 7%"
2018-19,LT_Agriculture,328,LT V Powerloom (HP),,452132.0,471827.0,486357.0,"LT V Powerloom (HP) | 4,52,132 | 4,71,827 | 4,86,357 | 4,99,454 | 2% | 3%"
2018-19,LT_Agriculture,328,LT V Industrial General (HP),,3934850.0,4031460.0,4072886.0,"LT V Industrial General (HP) | 39,34,850 | 40,31,460 | 40,72,886 | 40,04,275 | 1% | -2%"
2018-19,LT_Agriculture,328,LT VI Streetlight (kW),,359962.0,364797.0,373666.0,"LT VI Streetlight (kW) | 3,59,962 | 3,64,797 | 3,73,666 | 3,77,339 | 1% | 1%"
2018-19,LT_Agriculture,328,LT VII- Temporary Connection (kW),,14249.0,15018.0,15729.0,"LT VII- Temporary Connection (kW) | 14,249 | 15,018 | 15,729 | 18,181 | 3% | 16%"
2018-19,LT_Agriculture,328,LT VIII Advertisement & Hoardings (kW),,5032.0,5386.0,5914.0,"LT VIII Advertisement & Hoardings (kW) | 5,032 | 5,386 | 5,914 | 6,043 | 6% | 2%"
2018-19,LT_Agriculture,328,LT IX – Crematoriums & Burial Grounds (kW),,838.0,1223.0,1444.0,"LT IX – Crematoriums & Burial Grounds (kW) | 838 | 1,223 | 1,444 | 1,516 | 20% | 5%"
2018-19,LT_Agriculture,328,LT X - Public services (kW),,140258.0,178365.0,211958.0,"LT X - Public services (kW) | 1,40,258 | 1,78,365 | 2,11,958 | 2,46,491 | 15% | 16%"
2018-19,LT_Agriculture,328,LT X - Public services (kW),LT Total,43340566.0,45425558.0,47309089.0,"LT Total | 4,33,40,566 | 4,54,25,558 | 4,73,09,089 | 4,92,22,957 | 3% | 4%"
2018-19,LT_Agriculture,328,LT X - Public services (kW),Total,51864451.0,53808856.0,55908955.0,"Total | 5,18,64,451 | 5,38,08,856 | 5,59,08,955 | 5,84,99,495 | 3% | 5%"
2018-19,LT_Commercial,330,HT-IND 11 AND 22 KV,,3762322.0,3861040.0,,"HT-IND 11 AND 22 KV | 37,62,322 | 38,61,040"
2018-19,LT_Commercial,330,HT-IND 33 KV,,1723688.0,1764015.0,,"HT-IND 33 KV | 17,23,688 | 17,64,015"
2018-19,LT_Commercial,330,HT-IND EHV,,1925653.0,2019310.0,,"HT-IND EHV | 19,25,653 | 20,19,310"
2018-19,LT_Commercial,330,HT-SEASONAL,,58209.0,58209.0,,"HT-SEASONAL | 58,209 | 58,209"
2018-19,LT_Commercial,330,Total : HT-I Industries,,7469871.0,7702574.0,,"Total : HT-I Industries | 74,69,871 | 77,02,574"
2018-19,LT_Commercial,330,HT-COMM 11 AND 22 KV,,670079.0,674337.0,,"HT-COMM 11 AND 22 KV | 6,70,079 | 6,74,337"
2018-19,LT_Commercial,330,HT-COMM 33 KV,,31085.0,31085.0,,"HT-COMM 33 KV | 31,085 | 31,085"
2018-19,LT_Commercial,330,HT-COMM EHV,,29831.0,29831.0,,"HT-COMM EHV | 29,831 | 29,831"
2018-19,LT_Commercial,330,Total : HT-II Commercial,,730996.0,735253.0,,"Total : HT-II Commercial | 7,30,996 | 7,35,253"
2018-19,LT_Commercial,330,HT III Railways,,37127.0,37127.0,,"HT III Railways | 37,127 | 37,127"
2018-19,LT_Commercial,330,HT IV-PWW,,323815.0,340954.0,,"HT IV-PWW | 3,23,815 | 3,40,954"
2018-19,LT_Commercial,330,HT V Agricultural,,446309.0,460986.0,,"HT V Agricultural | 4,46,309 | 4,60,986"
2018-19,LT_Commercial,330,HT VI Bulk Supply (Housing Complex),,53247.0,53896.0,,"HT VI Bulk Supply (Housing Complex) | 53,247 | 53,896"
2018-19,LT_Commercial,330,HT Temporary,,2788.0,2788.0,,"HT Temporary | 2,788 | 2,788"
2018-19,LT_Commercial,330,HT-IX Public services,,295128.0,297253.0,,"HT-IX Public services | 2,95,128 | 2,97,253"
2018-19,LT_Commercial,330,MSPGCL AUX SUPPLY,,116483.0,122272.0,,"MSPGCL AUX SUPPLY | 1,16,483 | 1,22,272"
2018-19,LT_Commercial,330,HT AG Others (Poultry),,71253.0,74677.0,,"HT AG Others (Poultry) | 71,253 | 74,677"
2018-19,LT_Commercial,330,HT AG Others (Poultry),Total HT,9547017.0,9827781.0,,"Total HT | 95,47,017 | 98,27,781"
2018-19,General,336,HT Sales - MSEDCL,"33,092",34481.0,34588.0,34515.0,"HT Sales - MSEDCL | 33,092 | 34,481 | 34,588 | 34,515 | 35,080 | 35,293"
2018-19,General,336,LT Sales - Excluding AG Sales,"40,692",34933.0,35098.0,43667.0,"LT Sales - Excluding AG Sales | 40,692 | 34,933 | 35,098 | 43,667 | 36,691 | 37,008"
2018-19,General,336,LT Sales - AG Sales,"26,257",30778.0,29353.0,27576.0,"LT Sales - AG Sales | 26,257 | 30,778 | 29,353 | 27,576 | 32,002 | 31,139"
