FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2019-20,General,269,Capitalization,2546.90,,6469.03,,Capitalization | 2546.90 | 6469.03
2019-20,General,269,Capitalization as per Regulatory Formats,,,6469.03,,"Capitalization as per Regulatory Formats | 6,469.03"
2019-20,General,269,Estimated Other Assets,,,100.0,,Estimated Other Assets | 100.00
2019-20,General,269,Total,,,6569.03,,"Total | 6,569.03"
2019-20,General,270,Infra Plan Works - II,,356.66,303.0,,Infra Plan Works - II | 356.66 | 303
2019-20,General,270,Additional Infra _II,,,278.32,,Additional Infra _II | 278.32
2019-20,General,270,Additional Infra _II,GFSS - II,,1.0,,GFSS - II | 1
2019-20,General,270,GFSS IV,,3.3,32.0,,GFSS IV | 3.30 | 32
2019-20,General,270,Single Phasing - Left out villages,,,0.0,,Single Phasing - Left out villages | 0
2019-20,General,270,Elimination of 66 KV line,,,0.95,,Elimination of 66 KV line | 0.95
2019-20,General,270,AMR,,,2.0,,AMR | 2
2019-20,General,270,APDRP,R-APDRP A (130 town),,2.26,,R-APDRP A (130 town) | 2.26
2019-20,General,270,APDRP,R-APDRP B,,101.31,,R-APDRP B | 101.31
2019-20,General,270,APDRP,30 Towns,,42.0,,30 Towns | 42
2019-20,General,270,APDRP,SCADA Part A,,20.0,,SCADA Part A | 20
2019-20,General,270,APDRP,SCADA Part B,,4.89,,SCADA Part B | 4.89
2019-20,General,270,APDRP,DTC Metering Phase-III,,24.0,,DTC Metering Phase-III | 24
2019-20,General,273,Approved DPR Capitalisation amount,,5690.71,5690.71,,Approved DPR Capitalisation amount | 5690.71 | 5690.71
2019-20,General,273,IDC claimed,,9.85,9.8,,IDC claimed | 9.85 | 9.80
2019-20,General,273,Pending/ yet to approve DPR,,,548.97,,Pending/ yet to approve DPR | 548.97
2019-20,General,273,Sub-total (a),,6249.54,5700.51,,Sub-total (a) | 6249.54 | 5700.51
2019-20,General,273,NDPR,,219.49,219.49,,NDPR | 219.49 | 219.49
2019-20,General,273,Allowable NDPR Capped (b),,219.49,219.49,,Allowable NDPR Capped (b) | 219.49 | 219.49
2019-20,General,273,Total Captalisation (c = a+b),2546.90,6469.03,5920.0,,Total Captalisation (c = a+b) | 2546.90 | 6469.03 | 5920.00
2019-20,General,273,Capitalisation,2546.90,6469.03,5920.0,,Capitalisation | 2546.90 | 6469.03 | 5920.00
2019-20,General,274,Opening GFA,"53,761.00",,52393.41,,"Opening GFA | 53,761.00 | 52,393.41"
2019-20,General,274,Depreciation,"2,411.41",,2594.37,,"Depreciation | 2,411.41 | 2,594.37"
2019-20,General,275,Opening GFA,,,52374.6,,"Opening GFA | 52,374.60"
2019-20,General,275,Depreciation,,,2665.53,,"Depreciation | 2,665.53"
2019-20,General,275,Depreciation,"2,411.41",2594.37,2665.53,,"Depreciation | 2,411.41 | 2,594.37 | 2,665.53"
2019-20,General,276,Normative Outstanding Loan at beginning of the year,"13,685.75",,13004.36,,"Normative Outstanding Loan at beginning of the year | 13,685.75 | 13,004.36"
2019-20,General,276,Loan Repayment,920.09,,2853.76,,"Loan Repayment | 920.09 | 2,853.76"
2019-20,General,276,Normative Balance outstanding at the end of the year,"2,411.30",,2594.37,,"Normative Balance outstanding at the end of the year | 2,411.30 | 2,594.37"
2019-20,General,276,Average Balance of Net Normative Loan,"12,940.14",,13134.05,,"Average Balance of Net Normative Loan | 12,940.14 | 13,134.05"
2019-20,General,276,Net Interest Expenses,"1,471.02",,1349.54,,"Net Interest Expenses | 1,471.02 | 1,349.54"
2019-20,General,276,Total Capitalization,,,5920.0,,Total Capitalization | 5920.00
2019-20,General,276,Less: Consumer Contribution,,,92.22,,Less: Consumer Contribution | 92.22
2019-20,General,276,Less: Grants,,,2915.92,,Less: Grants | 2915.92
2019-20,General,276,Balance to be funded,,,2911.86,,Balance to be funded | 2911.86
2019-20,General,276,Equity,,,328.16,,Equity | 328.16
2019-20,General,276,Debt,,,2583.7,,Debt | 2583.70
2019-20,General,277,Opening Balance of Net Normative Loan,"13,686",13004.0,12974.0,,"Opening Balance of Net Normative Loan | 13,686 | 13,004 | 12,974"
2019-20,General,277,Addition of Normative Loan due to capitalization during the year,920,2854.0,2584.0,,"Addition of Normative Loan due to capitalization during the year | 920 | 2,854 | 2,584"
2019-20,General,277,Repayment of Normative Loan during the year,"2,411",2594.0,2666.0,,"Repayment of Normative Loan during the year | 2,411 | 2,594 | 2,666"
2019-20,General,277,Closing Balance of Net Normative Loan,"12,195",13264.0,12892.0,,"Closing Balance of Net Normative Loan | 12,195 | 13,264 | 12,892"
2019-20,General,277,Closing Balance of Gross Normative Loan,"12,940",13695.0,12933.0,,"Closing Balance of Gross Normative Loan | 12,940 | 13,695 | 12,933"
2019-20,General,277,Weighted average Rate of Interest on actual Loans (%),"1,471",1350.0,1329.0,,"Weighted average Rate of Interest on actual Loans (%) | 1,471 | 1,350 | 1,329"
2019-20,General,277,Interest Expenses,"1,471",1350.0,1329.0,,"Interest Expenses | 1,471 | 1,350 | 1,329"
2019-20,General,277,Total Interest Expenses,"1,471",1350.0,1329.0,,"Total Interest Expenses | 1,471 | 1,350 | 1,329"
2019-20,General,278,Other Finance Charges,,28.34,26.11,31.1,Other Finance Charges | 28.34 | 26.11 | 31.10
2019-20,General,278,Closing Loan,,13266.1,12973.91,12892.08,"Closing Loan | 13,266.10 | 12,973.91 | 12,892.08"
2019-20,General,279,Other Finance Charges,,31.1,31.1,,Other Finance Charges | 31.10 | 31.10
2019-20,General,279,Equity at the beginning of the year (Wires),"11,699.43",,10553.23,,"Equity at the beginning of the year (Wires) | 11,699.43 | 10,553.23"
2019-20,General,279,Assets Capitalization,,,5822.13,,"Assets Capitalization | 5,822.13"
2019-20,General,279,Equity portion of Assets Capitalization,912.40,,295.34,,Equity portion of Assets Capitalization | 912.40 | 295.34
2019-20,General,279,Equity at the end of the year,"12,611.83",,10848.57,,"Equity at the end of the year | 12,611.83 | 10,848.57"
2019-20,General,279,Return on Equity at the beginning of the year- 15.5%,"1,813.41",,1635.75,,"Return on Equity at the beginning of the year- 15.5% | 1,813.41 | 1,635.75"
2019-20,General,279,Return on Normative Equity portion of Asset Capitalization,70.71,,22.89,,Return on Normative Equity portion of Asset Capitalization | 70.71 | 22.89
2019-20,General,279,Total Return on Equity for wires,"1,905.98",,1658.64,,"Total Return on Equity for wires | 1,905.98 | 1,658.64"
2019-20,General,280,Equity at the beginning of the year (Supply),"1,299",,1173.0,,"Equity at the beginning of the year (Supply) | 1,299 | 1,173"
2019-20,General,280,Assets Capitalization,,,646.9,,Assets Capitalization | 646.90
2019-20,General,280,Equity portion of Assets Capitalization,101,,33.0,,Equity portion of Assets Capitalization | 101 | 33
2019-20,General,280,Equity at the end of the year,"1,401",,1206.0,,"Equity at the end of the year | 1,401 | 1,206"
2019-20,General,280,Return on Equity at the beginning of the year- 17.5%,227.39,,205.28,,Return on Equity at the beginning of the year- 17.5% | 227.39 | 205.28
2019-20,General,280,Return on Normative Equity portion of Asset Capitalization,8.87,,2.87,,Return on Normative Equity portion of Asset Capitalization | 8.87 | 2.87
2019-20,General,280,Total Return on Equity,239.60,,208.15,,Total Return on Equity | 239.60 | 208.15
2019-20,General,280,Equity at the beginning of the year,,,10553.23,,"Equity at the beginning of the year | 10,553.23"
2019-20,General,280,Return on Equity at the beginning of the year -@15.5%,,,1635.75,,"Return on Equity at the beginning of the year -@15.5% | 15.50% | 1,635.75"
2019-20,General,280,Return on Normative Equity portion of Asset Capitalization - @15.5%/2,,,22.89,,Return on Normative Equity portion of Asset Capitalization - @15.5%/2 | 7.75% | 22.89
2019-20,General,280,Total Return on Equity,,,1658.64,,"Total Return on Equity | 1,658.64"
2019-20,General,281,Equity at the beginning of the year,,,1173.03,,"Equity at the beginning of the year | 1,173.03"
2019-20,General,281,Equity portion of Assets Capitalization,,,32.82,,Equity portion of Assets Capitalization | 32.82
2019-20,General,281,Equity at the end of the year,,,1205.85,,"Equity at the end of the year | 1,205.85"
2019-20,General,281,Return on Equity at the beginning of the year -@17.5%,,,205.28,,Return on Equity at the beginning of the year -@17.5% | 17.50% | 205.28
2019-20,General,281,Return on Normative Equity portion of Asset Capitalization - @17.5%/2,,,2.87,,Return on Normative Equity portion of Asset Capitalization - @17.5%/2 | 8.75% | 2.87
2019-20,General,281,RoE for Wires Business,"1,905.98",1658.64,1658.64,,"RoE for Wires Business | 1,905.98 | 1,658.64 | 1,658.64"
2019-20,General,281,RoE for Retail Supply Business,239.60,208.15,208.15,,RoE for Retail Supply Business | 239.60 | 208.15 | 208.15
2019-20,General,281,Return on Equity,"2,145.59",1866.79,1866.79,,"Return on Equity | 2,145.59 | 1,866.79 | 1,866.79"
2019-20,General,282,O&M expenses for a month,417.92,,385.01,,O&M expenses for a month | 417.92 | 385.01
2019-20,General,282,Maintenance Spares at 1% of Opening GFA,522.16,,471.71,,Maintenance Spares at 1% of Opening GFA | 522.16 | 471.71
2019-20,General,282,One and half months equivalent of the expected revenue from charges for use of Distribution Wires,"1,246.52",,1281.5,,"One and half months equivalent of the expected revenue from charges for use of Distribution Wires | 1,246.52 | 1,281.50"
2019-20,General,282,Total Working Capital Requirement,"1,341.49",,1346.16,,"Total Working Capital Requirement | 1,341.49 | 1,346.16"
2019-20,General,282,Interest on Working Capital,126.77,,127.89,,Interest on Working Capital | 126.77 | 127.89
2019-20,General,282,Interest on Security Deposit,81.55,,79.6,,Interest on Security Deposit | 81.55 | 79.60
2019-20,General,282,O&M expenses for a month,225.03,,207.32,,O&M expenses for a month | 225.03 | 207.32
2019-20,General,282,Maintenance Spares at 1% of Opening GFA,58.02,,99.68,,Maintenance Spares at 1% of Opening GFA | 58.02 | 99.68
2019-20,General,282,"One and half months equivalent of the expected revenue from sale of electricity at the prevailing Tariff, and including revenue from cross-subsidy surcharge and Additional Surcharge","8,651.54",,9695.24,,"One and half months equivalent of the expected revenue from sale of electricity at the prevailing Tariff, and including revenue from cross-subsidy surcharge and Additional Surcharge | 8,651.54 | 9,695.24"
2019-20,General,283,Interest on Security Deposit,733.99,,716.42,,Interest on Security Deposit | 733.99 | 716.42
2019-20,General,283,O&M expenses for a month,385.01,,388.52,,O&M expenses for a month | 385.01 | 388.52
2019-20,General,283,Maintenance Spares at 1% of Opening GFA,471.71,,513.94,,Maintenance Spares at 1% of Opening GFA | 471.71 | 513.94
2019-20,General,283,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,"1,281.50",,1318.77,,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 1,281.50 | 1,318.77"
2019-20,General,283,Less: Amount of Security Deposit,-792.07,,-792.07,,Less: Amount of Security Deposit | -792.07 | -792.07
2019-20,General,283,Total Working Capital Requirement,"1,346.16",,1429.17,,"Total Working Capital Requirement | 1,346.16 | 1,429.17"
2019-20,General,284,Interest on Working Capital,127.89,,135.77,,Interest on Working Capital | 127.89 | 135.77
2019-20,General,284,O&M expenses for a month,207.32,,209.2,,O&M expenses for a month | 207.32 | 209.20
2019-20,General,284,Maintenance Spares at 1% of Opening GFA,99.68,,57.1,,Maintenance Spares at 1% of Opening GFA | 99.68 | 57.10
2019-20,General,284,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,"9,695.24",,9695.24,,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 9,695.24 | 9,695.24"
2019-20,General,284,Less: Amount of Security Deposit,"-7,128.59",,-7128.59,,"Less: Amount of Security Deposit | -7,128.59 | -7,128.59"
2019-20,General,284,"Less: One month equivalent of cost of power purchase, Transmission Charges and MSLDC Charges","-5,097.75",,-5097.75,,"Less: One month equivalent of cost of power purchase, Transmission Charges and MSLDC Charges | -5,097.75 | -5,097.75"
2019-20,General,284,Total Working Capital Requirement,"-2,224.11",,-2264.79,,"Total Working Capital Requirement | -2,224.11 | -2,264.79"
2019-20,General,284,IoWC & Interest on CSD (Wires),208.32,207.49,215.37,,IoWC & Interest on CSD (Wires) | 208.32 | 207.49 | 215.37
2019-20,General,284,IoWC & Interest on CSD (Supply),733.99,716.42,716.42,,IoWC & Interest on CSD (Supply) | 733.99 | 716.42 | 716.42
2019-20,General,284,IoWC & Interest on CSD,942.31,923.91,931.8,,IoWC & Interest on CSD | 942.31 | 923.91 | 931.80
2019-20,General,285,Receivables for the year,,,56362.04,,"Receivables for the year | 56,362.04"
2019-20,General,285,Provision for Bad & Doubtful Debts for Wires Business,,,845.43,,Provision for Bad & Doubtful Debts for Wires Business | 845.43
2019-20,General,285,Estimated bad and doubtful debts written off,,,845.43,,Estimated bad and doubtful debts written off | 845.43
2019-20,General,286,Bad Debt Provision for Wires business,,,84.54,,Bad Debt Provision for Wires business | 84.54
2019-20,General,286,Bad Debt Provision for Retail Supply business,,,760.89,,Bad Debt Provision for Retail Supply business | 760.89
2019-20,General,286,Bad Debt Provision,,,845.43,,Bad Debt Provision | 845.43
2019-20,General,286,Upto 30.09.2019,Non AG,12.387,5461.0,17848.0,"Upto 30.09.2019 | Non AG | 12.387 | 5,461 | 17,848"
2019-20,General,286,Upto 30.09.2019,AG,21003.0,14640.0,35643.0,"AG | 21,003 | 14,640 | 35,643"
2019-20,General,286,Upto 30.09.2019,Total,33390.0,20100.0,53490.0,"Total | 33,390 | 20100 | 53,490"
2019-20,General,286,Upto 31.03.2020,Non AG,12635.0,5570.0,18205.0,"Upto 31.03.2020 | Non AG | 2% | 12,635 | 2% | 5,570 | 18,205"
2019-20,General,286,Upto 31.03.2020,AG,22035.0,16103.0,38138.0,"AG | 5% | 22,035 | 10% | 16,103 | 38,138"
2019-20,General,286,Upto 31.03.2020,Total,34688.0,21674.0,56362.0,"Total | 34,688 | 21,674 | 56,362"
2019-20,General,287,Receivables for the year,"5,636.20",,4884.2,,"Receivables for the year | 5,636.20 | 4,884.20"
2019-20,General,287,Provision for Bad & Doubtful Debts during the year,84.54,,73.26,,Provision for Bad & Doubtful Debts during the year | 84.54 | 73.26
2019-20,General,287,Receivables for the year,"50,725.83",,43957.82,,"Receivables for the year | 50,725.83 | 43,957.82"
2019-20,General,287,Provision for Bad & Doubtful Debts during the year,760.89,,659.37,,Provision for Bad & Doubtful Debts during the year | 760.89 | 659.37
2019-20,General,287,Provision for Bad & Doubtful Debts,,845.43,732.63,,Provision for Bad & Doubtful Debts | 845.43 | 732.63
2019-20,General,288,Sundry debit balances written off,,,1.81,,Sundry debit balances written off | 1.81
2019-20,General,288,Non Moving Items,3.81,,16.89,,Non Moving Items | 3.81 | 16.89
2019-20,General,288,Others,2.63,,7.74,,Others | 2.63 | 7.74
2019-20,General,288,Other Expenses for previous years,,,5.52,,Other Expenses for previous years | 5.52
2019-20,General,288,Total,69.79,,50.08,,Total | 69.79 | 50.08
2019-20,General,288,Sundry debit balances written off,,1.81,1.81,,Sundry debit balances written off | 1.81 | 1.81
2019-20,General,288,Non Moving Items,3.81,16.89,16.89,,Non Moving Items | 3.81 | 16.89 | 16.89
2019-20,General,289,Other Expenses for previous years,,5.52,5.52,,Other Expenses for previous years | 5.52 | 5.52
2019-20,General,289,Other Sundry Expenses,,7.74,7.74,,Other Sundry Expenses | 7.74 | 7.74
2019-20,General,289,TOTAL,69.79,50.08,50.08,,TOTAL | 69.79 | 50.08 | 50.08
2019-20,General,289,Contribution to Contingency Reserve,,,142.85,,Contribution to Contingency Reserve | 142.85
2019-20,General,290,Opening GFA including Grant & consumer Contribution,"57,138.42",,57104.53,,"Opening GFA including Grant & consumer Contribution | 57,138.42 | 57,104.53"
2019-20,General,290,Contribution to Contingency Reserve,142.85,,142.76,,Contribution to Contingency Reserve | 142.85 | 142.76
2019-20,General,292,Incentives/Discounts,271.86,,307.03,,Incentives/Discounts | 271.86 | 307.03
2019-20,General,292,Incentives/Discounts,271.86,307.03,307.03,,Incentives/Discounts | 271.86 | 307.03 | 307.03
2019-20,General,292,RLC Refund,,,1.84,,RLC Refund | 1.84
2019-20,General,293,RLC Refund,,1.84,1.84,,RLC Refund | 1.84 | 1.84
2019-20,General,293,Rents of land or buildings,1.27,,1.03,,Rents of land or buildings | 1.27 | 1.03
2019-20,General,293,Sale of Scrap,56.10,,52.05,,Sale of Scrap | 56.10 | 52.05
2019-20,General,293,Income from investments,17.25,,18.5,,Income from investments | 17.25 | 18.50
2019-20,General,293,Income from sale of tender documents,6.88,,8.92,,Income from sale of tender documents | 6.88 | 8.92
2019-20,General,293,Prompt payment discount from REC/PFC,16.22,,12.16,,Prompt payment discount from REC/PFC | 16.22 | 12.16
2019-20,General,293,Other/Miscellaneous receipts,"1,006.03",,269.0,,"Other/Miscellaneous receipts | 1,006.03 | 269.00"
2019-20,General,293,Total,"1,103.75",,361.66,,"Total | 1,103.75 | 361.66"
2019-20,General,294,Rents of land or buildings,1.27,1.03,1.03,,Rents of land or buildings | 1.27 | 1.03 | 1.03
2019-20,General,294,Sale of Scrap,56.10,52.05,52.05,,Sale of Scrap | 56.10 | 52.05 | 52.05
2019-20,General,294,Income from investments,17.25,18.5,18.5,,Income from investments | 17.25 | 18.50 | 18.50
2019-20,General,294,Income from sale of tender documents,6.88,8.92,8.92,,Income from sale of tender documents | 6.88 | 8.92 | 8.92
2019-20,General,294,Prompt payment discount from REC/PFC,16.22,12.16,12.16,,Prompt payment discount from REC/PFC | 16.22 | 12.16 | 12.16
2019-20,General,294,Other/Miscellaneous receipts,"1,006.03",269.0,269.0,,"Other/Miscellaneous receipts | 1,006.03 | 269.00 | 269.00"
2019-20,General,294,Total,"1,103.75",361.66,361.66,,"Total | 1,103.75 | 361.66 | 361.66"
2019-20,General,295,Income from Open Access Charges,674.71,,211.92,,Income from Open Access Charges | 674.71 | 211.92
2019-20,General,296,Income from Open Access Charges,674.71,211.92,29.59,,Income from Open Access Charges | 674.71 | 211.92 | 29.59
2019-20,General,297,Impact of Payment to MPECS,40.17,40.17,40.17,,Impact of Payment to MPECS | 40.17 | 40.17 | 40.17
2019-20,General,298,ARR approved by the Commission,,,71616.52,,"ARR approved by the Commission | A | 71,616.52"
2019-20,General,298,Approved revenue at existing tariff,,,69086.17,,"Approved revenue at existing tariff | B | 69,086.17"
2019-20,General,298,Approved Revenue gap,,,2530.35,,"Approved Revenue gap | C=A-B | 2,530.35"
2019-20,General,298,Projected Revenue at Approved Tariff,,,74179.45,,"Projected Revenue at Approved Tariff | D | 74,179.45"
2019-20,General,298,Additional Recovery from approved tariff,,,5093.28,,"Additional Recovery from approved tariff | E=D-B | 5,093.28"
2019-20,General,298,Previous Revenue Gap recovery allowed after adjustment of current year Revenue Gap,,,2562.93,,"Previous Revenue Gap recovery allowed after adjustment of current year Revenue Gap | F= E-C | 2,562.93"
2019-20,General,298,Revenue,"74,179.45",,76371.19,,"Revenue | 74,179.45 | 76,371.19"
2019-20,LT_Commercial,299,Revenue,"74,179.45",76371.19,78965.3,,"Revenue | 74,179.45 | 76,371.19 | 78,965.30"
2019-20,LT_Commercial,299,Income from Additional Surcharge,126.12,,317.14,,Income from Additional Surcharge | 126.12 | 317.14
2019-20,General,300,Income from Additional Surcharge,126.12,317.14,317.14,,Income from Additional Surcharge | 126.12 | 317.14 | 317.14
2019-20,General,300,Income from Trading of Surplus Power,,,298.18,,Income from Trading of Surplus Power | 298.18
2019-20,General,300,Income from Trading of Surplus Power,,298.18,298.18,,Income from Trading of Surplus Power | 298.18 | 298.18
2019-20,General,301,Operation & Maintenance Expenses,"5,015.05",,4620.17,,"Operation & Maintenance Expenses | 5,015.05 | 4,620.17"
2019-20,General,301,Depreciation,"2,170.28",,2334.93,,"Depreciation | 2,170.28 | 2,334.93"
2019-20,General,301,Interest on Loan Capital,"1,323.93",,1214.59,,"Interest on Loan Capital | 1,323.93 | 1,214.59"
2019-20,General,301,Interest on deposit from Consumers and Distribution System Users,81.55,,79.6,,Interest on deposit from Consumers and Distribution System Users | 81.55 | 79.60
2019-20,General,301,Other Finance Charges,,,3.11,,Other Finance Charges | 3.11
2019-20,General,301,Provision for bad and doubtful debts,,,84.54,,Provision for bad and doubtful debts | 84.54
2019-20,General,301,Contribution to contingency reserves,,,128.56,,Contribution to contingency reserves | 128.56
2019-20,General,301,Total Revenue Expenditure,"8,717.58",,8593.4,,"Total Revenue Expenditure | 8,717.58 | 8,593.40"
2019-20,General,301,Return on Equity Capital,"1,931.03",,1658.64,,"Return on Equity Capital | 1,931.03 | 1,658.64"
2019-20,General,301,Aggregate Revenue Requirement,"10,648.62",,10252.04,,"Aggregate Revenue Requirement | 10,648.62 | 10,252.04"
2019-20,General,301,Income from Wheeling Charges,1.61,,1.79,,Income from Wheeling Charges | 1.61 | 1.79
2019-20,General,301,Aggregate Revenue Requirement from Distribution Wires,"11,324.95",,9740.15,,"Aggregate Revenue Requirement from Distribution Wires | 11,324.95 | 9,740.15"
2019-20,General,302,Power Purchase Expenses (including Inter-State Transmission Charges),"52,738.26",,56305.45,,"Power Purchase Expenses (including Inter-State Transmission Charges) | 52,738.26 | 56,305.45"
2019-20,General,302,Operation & Maintenance Expenses,"2,700.42",,2487.79,,"Operation & Maintenance Expenses | 2,700.42 | 2,487.79"
2019-20,General,302,Depreciation,241.13,,259.44,,Depreciation | 241.13 | 259.44
2019-20,General,302,Interest on Loan Capital,147.10,,134.95,,Interest on Loan Capital | 147.10 | 134.95
2019-20,General,302,Interest on Consumer Security Deposit,733.99,,716.42,,Interest on Consumer Security Deposit | 733.99 | 716.42
2019-20,General,302,Other Finance Charges,,,27.99,,Other Finance Charges | 27.99
2019-20,General,302,Provision for bad and doubtful debts,,,760.89,,Provision for bad and doubtful debts | 760.89
2019-20,General,302,Other Expenses,69.79,,50.08,,Other Expenses | 69.79 | 50.08
2019-20,General,302,Intra-State Transmission Charges,"4,863.74",,4867.55,,"Intra-State Transmission Charges | 4,863.74 | 4,867.55"
2019-20,General,302,Contribution to contingency reserves,,,14.28,,Contribution to contingency reserves | 14.28
2019-20,General,302,RLC refund,,,1.84,,RLC refund | 1.84
2019-20,General,302,Past Period Surplus,853.08,,853.08,,Past Period Surplus | 853.08 | 853.08
2019-20,General,302,Revenue Gap Recovery Allowed,"2,562.93",,2562.93,,"Revenue Gap Recovery Allowed | 2,562.93 | 2,562.93"
2019-20,General,302,Impact of payment to MPECS in future years,40.17,,40.17,,Impact of payment to MPECS in future years | 40.17 | 40.17
2019-20,General,302,Total Revenue Expenditure,"65,222.47",,69389.88,,"Total Revenue Expenditure | 65,222.47 | 69,389.88"
2019-20,General,302,Return on Equity Capital,214.56,,208.15,,Return on Equity Capital | 214.56 | 208.15
2019-20,General,302,Aggregate Revenue Requirement,"65,437.03",,69598.04,,"Aggregate Revenue Requirement | 65,437.03 | 69,598.04"
2019-20,General,302,Revenue from Sale of Power,"74,179.45",,76371.19,,"Revenue from Sale of Power | 74,179.45 | 76,371.19"
2019-20,General,302,Non-Tariff Income,"1,103.75",,361.66,,"Non-Tariff Income | 1,103.75 | 361.66"
2019-20,General,302,Total Revenue,"75,409.32",,77050.0,,"Total Revenue | 75,409.32 | 77,050.00"
2019-20,General,302,Revenue Gap,"-9,972.29",,-7451.96,,"Revenue Gap | -9,972.29 | -7,451.96"
2019-20,General,302,Power Purchase Expenses,"52,738.26",,56305.45,,"Power Purchase Expenses | 52,738.26 | 56,305.45"
2019-20,General,302,Depreciation Expenses,"2,411.41",,2594.37,,"Depreciation Expenses | 2,411.41 | 2,594.37"
2019-20,General,302,Interest on Loan Capital,"1,471.03",,1349.54,,"Interest on Loan Capital | 1,471.03 | 1,349.54"
2019-20,General,303,Interest on Consumers Security Deposit,815.54,,796.03,,Interest on Consumers Security Deposit | 815.54 | 796.03
2019-20,General,303,Other Finance Charges,,,31.1,,Other Finance Charges | 31.10
2019-20,General,303,Provision for bad and doubtful debts,,,845.43,,Provision for bad and doubtful debts | 845.43
2019-20,General,303,Intra-State Transmission Charges MSLDC charge,"4,863.74",,4867.55,,"Intra-State Transmission Charges MSLDC charge | 4,863.74 | 4,867.55"
2019-20,General,303,Contribution to Contingency Reserves,,,142.85,,Contribution to Contingency Reserves | 142.85
2019-20,General,303,Total Revenue Expenditure,"70,483.87",,74525.26,,"Total Revenue Expenditure | 70,483.87 | 74,525.26"
2019-20,General,303,Return on Equity Capital,"2,145.59",,1866.79,,"Return on Equity Capital | 2,145.59 | 1,866.79"
2019-20,General,303,Aggregate Revenue Requirement,"72,629.47",,76392.05,,"Aggregate Revenue Requirement | 72,629.47 | 76,392.05"
2019-20,General,303,Past Period Adjustment by Commission,853.08,,853.08,,Past Period Adjustment by Commission | 853.08 | 853.08
2019-20,General,303,Add: Impact of payment to MPECS in future years,40.17,,40.17,,Add: Impact of payment to MPECS in future years | 40.17 | 40.17
2019-20,General,303,Aggregate Revenue Requirement from Retail Tariff,"76,085.65",,79850.07,,"Aggregate Revenue Requirement from Retail Tariff | 76,085.65 | 79,850.07"
2019-20,General,303,Total Revenue,"76,085.65",,77561.88,,"Total Revenue | 76,085.65 | 77,561.88"
2019-20,General,303,Revenue Gap/(Surplus),,,2288.19,,"Revenue Gap/(Surplus) | 2,288.19"
2019-20,General,303,LT (AG) Wheeling Revenue,,3556.84,3040.32,,"LT (AG) Wheeling Revenue | 3,556.84 | 3,040.32"
2019-20,General,303,LT (Non-AG) Wheeling Revenue,,4741.59,4870.15,,"LT (Non-AG) Wheeling Revenue | 4,741.59 | 4,870.15"
2019-20,General,303,Total Wheeling/Wire Revenue,,9400.51,9050.12,,"Total Wheeling/Wire Revenue | 9,400.51 | 9,050.12"
2019-20,General,304,Operation & Maintenance Expenses,"5,015.05",4620.17,4851.44,,"Operation & Maintenance Expenses | 5,015.05 | 4,620.17 | 4,851.44"
2019-20,General,304,Depreciation,"2,170.28",2334.93,2398.98,,"Depreciation | 2,170.28 | 2,334.93 | 2,398.98"
2019-20,General,304,Interest on Loan Capital,"1,323.93",1214.59,1195.99,,"Interest on Loan Capital | 1,323.93 | 1,214.59 | 1,195.99"
2019-20,General,304,Interest on Working Capital,126.77,127.89,135.77,,Interest on Working Capital | 126.77 | 127.89 | 135.77
2019-20,General,304,Interest on deposit from Consumers and Distribution System Users,81.55,79.6,79.6,,Interest on deposit from Consumers and Distribution System Users | 81.55 | 79.60 | 79.60
2019-20,General,304,Other Finance Charges,,3.11,27.99,,Other Finance Charges | 3.11 | 27.99
2019-20,General,304,Provision for bad and doubtful debts,,84.54,73.26,,Provision for bad and doubtful debts | 84.54 | 73.26
2019-20,General,304,Contribution to contingency reserves,,128.56,128.49,,Contribution to contingency reserves | 128.56 | 128.49
2019-20,General,304,Total Revenue Expenditure,"8,717.58",8593.4,8891.53,,"Total Revenue Expenditure | 8,717.58 | 8,593.40 | 8,891.53"
2019-20,General,304,Return on Equity Capital,"1,931.03",1658.64,1658.64,,"Return on Equity Capital | 1,931.03 | 1,658.64 | 1,658.64"
2019-20,General,304,Aggregate Revenue Requirement,"10,648.62",10252.04,10550.17,,"Aggregate Revenue Requirement | 10,648.62 | 10,252.04 | 10,550.17"
2019-20,General,304,Aggregate Revenue Requirement from Distribution Wires,"9,972.29",10038.33,10518.79,,"Aggregate Revenue Requirement from Distribution Wires | 9,972.29 | 10,038.33 | 10,518.79"
2019-20,General,304,Revenue from Wire,,9400.51,9050.12,,"Revenue from Wire | 9,400.51 | 9,050.12"
2019-20,General,304,Gap Surplus,,637.83,1468.67,,"Gap Surplus | 637.83 | 1,468.67"
2019-20,General,304,Power Purchase Expenses,"52,738.26",56305.45,55967.62,,"Power Purchase Expenses | 52,738.26 | 56,305.45 | 55,967.62"
2019-20,General,304,Operation & Maintenance Expenses,"2,700.42",2487.79,2612.31,,"Operation & Maintenance Expenses | 2,700.42 | 2,487.79 | 2,612.31"
